ano,id_uf,id_municipio,nome_municipio,idhm,idhm_educacao,idhm_renda,idhm_longevidade,taxa_analfabetismo_11a14,taxa_analfabetismo_15a17,taxa_analfabetismo_15mais,taxa_frequencia_6a14,taxa_frequencia_4a5,taxa_frequencia_0a3,expectativa_anos_estudo,taxa_fundamental_incompleto,renda_per_capita,indice_gini,percentual_pobres,percentual_extremamente_pobres,percentual_vulneraveis_pobreza,percentual_domicilios_agua,percentual_domicilios_energia,taxa_densidade_domiciliar
2010,25,2507200,Itatuba,0.562,0.436,0.549,0.742,9.84,10.81,38.07,95.53,94.66,14.89,8.36,52.82,244.16,0.49,69.34,43.44,22.04,57.25,99.08,38.57
2010,25,2507309,Jacaraú,0.558,0.435,0.554,0.72,6.33,4.16,32.93,97.75,80.21,5.53,8.88,55.12,250.76,0.54,69.33,45.62,25.83,84.0,99.08,30.49
2010,25,2507408,Jericó,0.603,0.476,0.577,0.798,5.35,8.04,28.8,98.11,90.34,14.31,9.88,49.63,290.17,0.51,63.22,33.33,18.42,82.39,99.87,35.07
2010,25,2507507,João Pessoa,0.763,0.693,0.77,0.832,2.54,1.97,8.11,96.93,84.53,28.41,9.87,17.1,964.82,0.62,30.3,11.59,3.48,99.51,99.96,22.22
2010,25,2507606,Juarez Távora,0.579,0.465,0.544,0.768,6.32,4.6,35.85,97.73,81.8,12.83,9.04,52.25,236.56,0.48,69.37,42.08,20.29,83.22,98.66,34.38
2010,25,2507705,Juazeirinho,0.567,0.435,0.557,0.753,6.52,4.71,26.01,97.77,74.87,12.66,8.62,50.79,255.68,0.51,68.03,40.72,20.8,57.58,99.46,33.87
2010,25,2507804,Junco Do Seridó,0.617,0.576,0.571,0.715,7.4,5.91,21.71,96.27,83.62,10.69,9.44,39.76,280.15,0.47,64.81,33.64,13.09,76.31,98.53,29.34
2010,25,2507903,Juripiranga,0.548,0.448,0.544,0.677,7.87,7.98,34.34,97.44,88.56,17.62,8.67,54.07,235.6,0.53,71.6,46.18,26.35,76.41,99.42,35.2
2010,25,2508000,Juru,0.57,0.443,0.552,0.758,5.15,4.11,33.41,97.16,74.21,11.51,8.2,51.56,247.78,0.51,67.09,41.84,26.55,67.92,99.41,25.56
2010,25,2508109,Lagoa,0.563,0.448,0.533,0.747,9.57,5.5,33.84,93.82,76.01,6.87,9.06,47.72,219.92,0.45,70.8,42.27,21.7,66.08,98.23,36.47
2010,25,2508208,Lagoa De Dentro,0.57,0.444,0.539,0.772,3.29,3.19,31.9,97.61,91.34,17.26,8.38,51.77,228.8,0.52,71.98,46.93,28.45,58.46,98.7,29.01
2010,25,2508307,Lagoa Seca,0.627,0.516,0.621,0.769,4.93,2.92,21.26,97.41,91.95,19.9,8.53,40.82,380.73,0.54,57.95,31.8,10.93,53.52,99.74,27.15
2010,25,2508406,Lastro,0.533,0.38,0.532,0.747,5.56,6.76,31.09,97.97,93.48,11.91,9.74,54.28,219.67,0.44,69.89,38.53,22.53,53.38,97.58,38.74
2010,25,2508505,Livramento,0.566,0.473,0.523,0.732,3.61,2.49,23.13,97.34,72.64,6.41,8.7,47.46,207.73,0.5,73.82,48.84,27.37,44.69,99.16,29.63
2010,25,2508554,Logradouro,0.583,0.47,0.544,0.776,6.76,5.51,34.11,98.57,84.55,18.83,9.29,45.35,236.33,0.42,68.54,38.52,15.05,66.58,99.17,31.07
2010,25,2508604,Lucena,0.583,0.469,0.577,0.734,7.8,4.91,25.32,94.44,87.29,18.39,8.08,49.11,289.29,0.55,71.33,42.91,15.24,88.52,98.97,40.51
2010,25,2508703,Mãe D'Água,0.542,0.429,0.52,0.712,9.24,5.16,30.2,96.42,62.92,24.59,9.09,46.81,202.88,0.5,74.47,46.84,29.35,78.08,98.96,30.5
2010,25,2508802,Malta,0.642,0.533,0.62,0.8,5.88,3.12,27.97,96.76,95.12,18.77,9.66,39.06,378.53,0.58,58.16,32.54,14.46,88.84,98.17,31.98
2010,25,2508901,Mamanguape,0.585,0.453,0.585,0.756,10.13,6.21,27.9,96.47,88.42,16.28,8.53,48.43,305.46,0.52,62.94,37.04,15.64,81.02,99.61,33.81
2010,25,2509008,Manaíra,0.543,0.426,0.537,0.698,14.83,11.81,35.01,95.76,84.0,7.42,8.25,52.67,225.93,0.53,71.04,47.91,32.63,69.27,98.49,32.99
2010,25,2509057,Marcação,0.529,0.408,0.525,0.691,13.23,8.14,33.33,97.84,91.24,17.73,7.91,51.7,209.46,0.51,73.97,47.34,28.2,96.72,99.45,40.41
2010,25,2509107,Mari,0.548,0.429,0.553,0.692,4.46,4.64,35.54,98.68,93.53,16.02,9.0,52.41,250.22,0.46,65.7,38.18,19.75,90.83,99.31,28.8
2010,25,2509156,Marizópolis,0.608,0.512,0.582,0.753,3.93,4.0,27.07,97.31,72.63,7.01,9.59,38.33,299.15,0.51,62.62,34.8,17.84,92.65,99.17,35.58
2010,25,2509206,Massaranduba,0.567,0.441,0.552,0.747,4.26,4.11,30.75,98.49,88.65,14.55,8.97,54.65,247.98,0.46,68.63,36.48,18.29,52.65,99.55,33.12
2010,25,2509305,Mataraca,0.536,0.427,0.533,0.675,4.57,6.58,27.14,98.01,89.33,15.17,8.53,51.5,219.95,0.48,74.99,45.29,20.03,95.5,98.7,39.14
2010,25,2509339,Matinhas,0.541,0.4,0.531,0.747,6.98,8.39,31.61,96.84,88.89,9.18,8.34,57.97,217.6,0.44,72.45,43.67,19.51,35.04,99.38,37.53
2010,25,2509370,Mato Grosso,0.565,0.419,0.566,0.76,3.98,6.55,41.52,94.42,80.52,8.23,7.92,48.65,271.56,0.45,66.0,35.09,13.76,79.42,98.99,38.9
2010,25,2509396,Maturéia,0.572,0.474,0.54,0.73,4.45,0.99,28.13,98.38,83.91,13.25,9.51,49.55,230.63,0.51,68.67,45.01,27.92,66.01,99.81,26.1
2010,25,2509404,Mogeiro,0.574,0.481,0.538,0.732,6.37,4.44,32.28,98.63,90.18,13.99,8.7,47.01,227.05,0.5,70.51,44.98,24.61,33.45,99.48,31.63
2010,25,2509503,Montadas,0.59,0.505,0.545,0.748,2.96,0.37,25.28,97.01,84.52,4.58,9.04,48.89,238.17,0.47,65.4,39.35,25.72,62.15,99.41,23.03
2010,25,2509602,Monte Horebe,0.587,0.463,0.579,0.755,6.25,6.21,29.46,98.46,81.33,2.02,8.01,51.9,292.96,0.54,59.88,40.78,23.02,66.18,99.09,36.62
2010,25,2509701,Monteiro,0.628,0.558,0.625,0.709,4.01,3.59,27.38,97.45,83.02,18.19,9.7,42.84,392.05,0.57,57.69,31.19,13.46,72.46,99.55,19.35
2010,25,2509800,Mulungu,0.565,0.423,0.548,0.778,10.5,7.31,35.24,98.17,82.54,6.83,7.73,52.01,242.9,0.49,69.82,43.94,18.37,68.06,98.95,30.8
2010,25,2509909,Natuba,0.541,0.432,0.516,0.71,11.99,8.62,38.93,99.28,92.08,15.28,9.18,53.54,198.68,0.54,77.11,54.86,33.3,48.02,99.11,35.64
2010,25,2510006,Nazarezinho,0.562,0.449,0.528,0.747,4.47,4.63,31.5,96.51,72.79,8.55,8.92,49.38,213.53,0.52,72.01,48.25,31.93,50.47,99.29,29.18
2010,25,2510105,Nova Floresta,0.601,0.498,0.576,0.758,5.71,4.52,28.62,96.74,89.59,18.03,9.57,42.3,287.45,0.51,61.86,40.01,20.33,86.1,99.5,25.46
2010,25,2510204,Nova Olinda,0.573,0.453,0.557,0.744,8.07,6.56,31.75,97.42,86.21,21.72,7.99,45.68,255.69,0.52,68.06,41.01,23.84,78.52,98.49,29.05
2010,25,2510303,Nova Palmeira,0.595,0.488,0.567,0.762,1.59,1.75,24.66,99.13,79.21,14.62,9.38,44.33,272.29,0.45,62.04,39.25,13.21,59.16,99.95,18.85
2010,25,2510402,Olho D'Água,0.572,0.452,0.533,0.776,5.24,2.59,33.58,97.99,80.63,5.72,9.39,46.2,220.96,0.55,73.89,48.89,30.88,63.19,99.59,41.64
2010,25,2510501,Olivedos,0.603,0.54,0.531,0.766,1.86,2.42,19.37,98.81,75.33,7.79,8.32,31.65,217.32,0.49,69.5,48.31,28.05,53.54,99.9,20.86
2010,25,2510600,Ouro Velho,0.614,0.518,0.585,0.764,2.39,1.76,22.91,92.21,86.83,29.99,6.98,34.91,305.23,0.47,58.69,33.36,13.08,73.43,99.45,16.01
2010,25,2510659,Parari,0.584,0.467,0.583,0.733,2.08,1.47,20.85,99.25,100.0,12.98,9.27,49.5,300.27,0.49,56.6,34.6,22.47,60.7,99.8,19.1
2010,25,2510709,Passagem,0.62,0.534,0.566,0.79,6.54,8.18,29.23,97.63,85.85,4.97,10.74,35.43,270.29,0.51,66.0,38.25,20.72,58.78,98.64,33.3
2010,25,2510808,Patos,0.701,0.628,0.667,0.821,5.07,4.04,18.42,97.75,86.04,19.9,10.14,27.22,508.52,0.56,47.06,18.86,5.38,95.65,99.57,31.75
2010,25,2510907,Paulista,0.587,0.461,0.587,0.747,3.63,4.68,32.2,96.0,77.25,9.71,9.25,47.73,308.48,0.49,58.65,33.87,13.38,57.19,99.64,31.83
2010,25,2511004,Pedra Branca,0.599,0.532,0.532,0.761,4.39,4.18,25.55,97.93,87.07,11.86,9.34,39.81,219.29,0.5,71.39,45.9,27.49,80.24,99.09,36.2
2010,25,2511103,Pedra Lavrada,0.574,0.458,0.564,0.733,5.19,3.09,27.76,98.8,91.59,17.55,9.31,51.09,267.79,0.49,67.23,38.47,18.06,45.91,99.45,24.35
2010,25,2511202,Pedras De Fogo,0.59,0.468,0.568,0.771,8.38,4.69,30.27,96.82,94.46,20.74,9.32,45.21,273.39,0.53,65.97,41.27,21.35,82.67,99.89,37.38
2010,25,2511301,Piancó,0.621,0.55,0.593,0.736,6.14,4.23,29.26,97.35,90.18,23.2,9.39,36.53,321.21,0.53,60.46,35.0,17.94,76.67,99.05,29.81
2010,25,2511400,Picuí,0.608,0.506,0.596,0.745,3.38,2.76,24.66,97.71,87.48,21.68,8.98,42.38,326.53,0.53,61.4,33.95,16.61,70.7,99.61,26.19
2010,25,2511509,Pilar,0.579,0.461,0.544,0.775,8.81,6.06,31.64,97.22,94.2,13.46,9.36,47.5,236.08,0.49,72.62,41.05,20.96,69.71,98.16,32.69
2010,25,2511608,Pilões,0.56,0.409,0.559,0.767,10.29,8.27,36.17,97.55,84.41,10.59,7.94,49.57,259.0,0.59,74.76,46.12,25.54,69.76,99.66,39.6
2010,25,2511707,Pilõezinhos,0.564,0.421,0.532,0.802,3.6,3.86,33.23,95.97,89.95,17.42,7.79,54.22,218.98,0.43,71.28,40.66,16.97,75.37,99.88,41.59
2010,25,2511806,Pirpirituba,0.595,0.499,0.566,0.745,6.76,5.12,29.9,96.66,90.62,14.01,8.54,41.27,270.98,0.52,65.98,39.96,22.85,82.41,99.53,32.04
2010,25,2511905,Pitimbu,0.57,0.456,0.538,0.753,8.39,6.63,27.59,97.28,85.42,18.13,8.99,47.0,227.76,0.51,73.96,47.7,22.04,74.79,98.87,35.55
2010,25,2512002,Pocinhos,0.591,0.477,0.556,0.779,3.26,2.51,25.15,98.24,91.15,13.59,9.1,49.0,253.75,0.46,64.87,38.75,17.66,59.59,99.7,27.63
2010,25,2512036,Poço Dantas,0.525,0.408,0.506,0.702,12.65,7.11,36.46,98.34,87.97,16.82,9.02,49.25,186.82,0.49,75.33,50.83,31.41,79.92,99.62,39.15
2010,25,2512077,Poço De José De Moura,0.612,0.497,0.578,0.797,3.7,2.76,27.03,98.52,95.28,24.44,9.26,39.83,291.18,0.45,57.98,32.12,16.72,69.08,99.71,26.03
2010,25,2512101,Pombal,0.634,0.515,0.629,0.787,3.68,2.78,26.08,95.39,74.19,13.72,9.03,42.15,401.6,0.54,55.34,26.6,10.22,82.43,99.37,29.28
2010,25,2512200,Prata,0.608,0.514,0.566,0.772,3.59,2.43,23.49,98.97,97.94,25.92,10.04,38.13,271.47,0.44,59.57,33.64,15.15,76.55,98.9,27.76
2010,25,2512309,Princesa Isabel,0.606,0.514,0.6,0.72,4.96,4.27,25.33,95.74,93.68,16.73,9.55,41.57,334.74,0.47,52.26,25.97,13.22,77.96,99.42,24.43
2010,25,2512408,Puxinanã,0.617,0.542,0.574,0.754,3.9,2.39,21.59,98.41,95.65,3.01,10.24,36.37,283.93,0.45,60.4,33.32,13.76,61.74,99.58,26.19
2010,25,2512507,Queimadas,0.608,0.489,0.578,0.796,4.84,4.39,22.56,96.63,92.56,21.42,8.95,41.78,292.5,0.46,59.09,31.78,14.47,73.21,99.8,28.03
2010,25,2512606,Quixabá,0.622,0.579,0.564,0.737,3.55,5.45,26.24,99.01,94.29,25.4,10.48,33.26,267.39,0.46,59.96,34.31,17.4,47.67,99.63,46.02
2010,25,2512705,Remígio,0.607,0.474,0.592,0.797,5.63,4.81,30.7,97.1,78.62,14.32,9.31,49.08,319.14,0.55,62.13,38.78,18.74,78.76,98.87,31.91
2010,25,2512721,Pedro Régis,0.542,0.399,0.529,0.754,10.24,7.27,42.86,99.18,81.82,7.46,8.95,59.62,215.39,0.51,73.96,48.88,26.94,64.97,99.2,26.59
2010,25,2512747,Riachão,0.574,0.481,0.515,0.763,2.44,2.46,31.48,98.85,89.73,34.64,9.66,47.34,197.04,0.49,76.03,47.37,31.13,70.43,100.0,27.8
2010,25,2512754,Riachão Do Bacamarte,0.553,0.417,0.561,0.721,15.0,7.55,35.81,96.94,93.47,12.67,9.06,53.57,262.31,0.49,67.85,40.26,19.06,58.48,99.14,27.48
2010,25,2512762,Riachão Do Poço,0.555,0.426,0.537,0.748,6.33,4.07,33.63,97.41,95.6,15.88,9.14,51.34,225.44,0.49,71.89,43.06,25.33,39.74,99.14,32.29
2010,25,2512788,Riacho De Santo Antônio,0.594,0.502,0.569,0.735,0.68,2.7,24.64,98.16,91.45,39.43,8.72,42.64,275.73,0.43,62.92,33.46,12.35,61.52,98.32,36.08
2010,25,2512804,Riacho Dos Cavalos,0.568,0.447,0.546,0.752,5.11,6.21,32.64,97.15,71.97,0.86,7.89,44.24,239.15,0.44,70.48,37.61,16.29,61.03,99.59,37.93
2010,25,2512903,Rio Tinto,0.585,0.48,0.562,0.742,10.28,7.1,26.56,97.56,88.35,24.7,8.68,43.5,264.5,0.5,64.34,40.28,21.53,60.38,98.43,26.58
2010,25,2513000,Salgadinho,0.563,0.454,0.531,0.739,5.72,3.41,33.02,97.51,93.04,17.79,9.16,46.45,217.39,0.46,69.93,42.28,23.95,34.59,98.61,35.77
2010,25,2513109,Salgado De São Félix,0.568,0.448,0.531,0.77,10.61,6.88,36.87,97.3,89.17,27.23,8.25,53.68,217.45,0.5,72.64,45.74,27.29,63.82,98.87,32.44
2010,25,2513158,Santa Cecília,0.525,0.402,0.515,0.699,7.24,5.16,35.61,98.48,86.35,13.47,8.49,56.87,197.49,0.48,74.96,50.59,27.85,1.22,99.36,35.15
2010,25,2513208,Santa Cruz,0.618,0.523,0.578,0.779,3.98,1.95,28.18,96.46,83.08,9.23,10.42,39.03,291.16,0.46,54.4,30.87,21.34,86.85,99.6,26.9
2010,25,2513307,Santa Helena,0.609,0.504,0.57,0.786,3.39,3.48,26.11,98.46,91.62,22.41,10.11,42.51,277.52,0.5,62.36,36.89,20.78,76.2,99.17,25.92
2010,25,2513356,Santa Inês,0.572,0.492,0.54,0.706,6.5,5.74,32.15,96.19,64.09,13.65,9.12,40.59,229.72,0.55,76.01,48.87,29.62,62.69,94.3,36.92
2010,25,2513406,Santa Luzia,0.682,0.635,0.62,0.804,4.41,4.01,20.02,97.83,90.28,12.8,9.78,29.14,379.3,0.51,52.22,28.12,9.9,92.99,99.36,27.12
2010,25,2513505,Santana De Mangueira,0.535,0.414,0.488,0.756,10.64,6.63,36.29,94.49,66.45,5.21,7.85,55.38,166.28,0.54,80.61,58.22,38.59,71.35,99.41,42.75
2010,25,2513604,Santana Dos Garrotes,0.594,0.479,0.568,0.772,9.01,5.9,35.17,96.23,93.23,20.35,9.4,39.91,274.26,0.48,61.34,36.73,19.46,75.24,99.46,34.29
2010,25,2513653,Santarém,0.622,0.568,0.553,0.765,9.04,3.9,35.85,98.59,85.22,29.78,10.45,32.97,249.67,0.44,67.07,34.96,15.45,81.2,99.46,30.67
2010,25,2513703,Santa Rita,0.627,0.534,0.597,0.774,6.24,3.96,20.61,96.31,81.51,18.92,8.95,35.82,328.16,0.46,55.93,26.14,8.91,88.41,99.5,31.72
2010,25,2513802,Santa Teresinha,0.627,0.513,0.586,0.82,2.74,2.23,27.14,98.81,84.16,13.39,10.14,46.79,306.95,0.59,66.46,37.24,23.26,69.78,99.89,34.15
2010,25,2513851,Santo André,0.6,0.476,0.568,0.797,3.23,3.59,27.15,99.12,100.0,15.25,9.35,43.15,273.72,0.47,61.87,32.13,15.9,2.14,99.76,12.92
2010,25,2513901,São Bento,0.58,0.424,0.597,0.769,9.63,8.82,33.59,95.26,83.97,16.24,8.32,54.0,328.99,0.47,59.08,28.67,7.37,84.69,99.88,37.51
2010,25,2513927,São Bentinho,0.606,0.491,0.575,0.787,1.06,3.15,32.8,97.91,83.8,12.08,9.52,40.02,286.99,0.46,62.52,36.03,11.0,76.23,99.81,29.65
2010,25,2513943,São Domingos Do Cariri,0.589,0.438,0.603,0.773,2.81,1.99,23.81,97.16,98.24,13.04,8.52,52.82,341.56,0.47,52.5,28.06,14.03,62.2,99.27,29.2
2010,25,2513968,São Domingos,0.548,0.394,0.555,0.754,7.29,7.19,38.55,94.03,74.76,26.84,8.93,53.98,253.36,0.46,67.33,34.76,18.6,49.58,99.21,25.95
2010,25,2513984,São Francisco,0.58,0.481,0.56,0.726,5.0,3.61,31.46,96.87,84.78,39.93,10.02,47.33,261.15,0.45,63.28,34.4,17.54,88.65,100.0,26.03
2010,25,2514008,São João Do Cariri,0.622,0.488,0.618,0.797,4.85,1.22,18.73,98.39,84.98,15.21,9.17,40.04,373.55,0.53,54.39,28.35,12.91,68.69,99.5,16.55
2010,25,2514107,São João Do Tigre,0.552,0.424,0.523,0.758,8.05,6.48,35.78,96.09,80.0,7.33,7.27,59.48,207.42,0.51,73.35,48.97,32.14,27.47,98.79,24.73
2010,25,2514206,São José Da Lagoa Tapada,0.53,0.389,0.53,0.722,7.17,4.45,42.35,93.53,62.4,13.1,8.14,56.23,216.66,0.49,69.99,43.46,29.31,65.24,98.67,32.04
2010,25,2514305,São José De Caiana,0.565,0.434,0.545,0.762,10.88,7.16,32.19,97.25,78.61,5.97,7.87,51.48,238.28,0.44,64.57,39.0,19.48,46.44,97.2,40.58
2010,25,2514404,São José De Espinharas,0.577,0.448,0.543,0.79,8.14,6.1,32.0,96.36,81.09,11.44,9.17,44.6,234.08,0.45,67.17,42.46,18.74,49.23,97.55,34.39
2010,25,2514453,São José Dos Ramos,0.541,0.406,0.527,0.738,8.6,7.33,38.36,98.11,86.77,11.66,8.61,55.04,212.12,0.51,74.39,46.85,26.5,45.1,99.32,33.57
2010,25,2514503,São José De Piranhas,0.591,0.461,0.594,0.755,3.98,3.1,25.03,97.47,90.66,11.63,9.19,50.36,321.53,0.5,55.68,32.25,17.56,74.09,99.15,30.39
2010,25,2514552,São José De Princesa,0.565,0.443,0.533,0.765,4.35,3.21,31.1,96.34,94.3,7.99,8.23,45.28,221.16,0.45,66.36,37.83,23.52,49.36,99.2,26.31
2010,25,2514602,São José Do Bonfim,0.578,0.493,0.549,0.713,4.53,3.5,26.58,96.49,75.07,14.73,9.34,42.76,244.14,0.48,66.17,40.09,20.45,62.32,99.51,34.93
2010,25,2514651,São José Do Brejo Do Cruz,0.581,0.473,0.535,0.776,3.7,2.13,27.92,97.82,95.98,31.31,8.32,38.97,223.11,0.46,69.85,45.47,22.46,8.29,99.18,34.04
2010,25,2514701,São José Do Sabugi,0.617,0.514,0.584,0.781,5.7,5.13,27.22,98.68,82.85,15.35,10.2,36.24,302.36,0.43,56.84,28.25,7.69,79.01,97.98,23.68
2010,25,2514800,São José Dos Cordeiros,0.556,0.407,0.542,0.778,3.39,1.91,22.64,98.5,81.74,11.91,9.24,59.24,233.71,0.49,69.9,43.76,22.64,49.4,99.57,12.22
2010,25,2514909,São Mamede,0.641,0.558,0.617,0.765,2.21,4.5,24.75,99.0,91.26,19.26,9.4,35.93,371.01,0.52,55.31,29.02,12.11,86.87,98.96,26.2
2010,25,2515005,São Miguel De Taipu,0.548,0.443,0.516,0.721,12.9,11.27,40.92,97.4,89.69,23.19,8.86,50.15,198.63,0.49,76.78,49.99,23.67,60.24,99.23,40.56
2010,25,2515104,São Sebastião De Lagoa De Roça,0.594,0.471,0.561,0.795,4.04,2.87,26.02,98.42,89.71,9.91,9.07,47.61,262.87,0.48,63.74,40.51,18.56,54.78,99.85,27.72
2010,25,2515203,São Sebastião Do Umbuzeiro,0.581,0.459,0.561,0.763,5.22,1.12,25.13,96.49,92.97,9.47,9.81,51.13,263.04,0.46,63.39,39.48,15.15,71.07,98.26,21.76
2010,25,2515302,Sapé,0.569,0.461,0.563,0.711,7.97,5.97,30.8,95.91,86.28,17.19,8.62,46.83,266.29,0.5,68.21,36.79,18.52,81.53,98.93,34.04
2010,25,2515401,Seridó,0.555,0.453,0.528,0.714,2.84,4.96,22.86,97.2,80.27,9.7,8.69,47.34,214.38,0.47,72.23,45.71,25.72,47.1,98.56,36.46
2010,25,2515500,Serra Branca,0.628,0.537,0.598,0.77,2.23,1.97,19.85,98.24,85.03,25.89,9.91,38.84,330.05,0.48,56.6,29.43,13.29,78.65,99.63,21.48
2010,25,2515609,Serra Da Raiz,0.626,0.544,0.57,0.792,2.95,3.85,31.81,99.69,85.02,10.74,9.44,38.36,278.22,0.5,65.87,34.68,16.7,82.7,98.67,27.1
2010,25,2515708,Serra Grande,0.586,0.491,0.549,0.745,9.52,6.16,30.81,95.7,84.17,18.98,9.06,43.49,244.05,0.47,68.0,36.51,21.11,64.23,99.21,29.98
2010,25,2515807,Serra Redonda,0.57,0.424,0.565,0.772,6.88,4.72,31.9,97.07,86.9,18.77,8.72,52.97,268.53,0.48,60.7,38.17,21.28,55.68,99.18,30.86
2010,25,2515906,Serraria,0.547,0.392,0.536,0.779,7.83,11.3,41.2,96.34,71.53,11.3,7.87,56.78,224.2,0.5,72.16,47.72,24.56,68.9,98.4,31.54
2010,25,2515930,Sertãozinho,0.621,0.561,0.554,0.769,3.81,4.18,28.43,97.74,97.98,24.73,10.83,40.56,252.11,0.46,62.96,38.87,21.67,64.67,99.28,23.06
2010,25,2515971,Sobrado,0.573,0.477,0.525,0.753,4.87,2.48,33.3,97.94,84.82,9.34,9.43,46.94,210.08,0.49,72.04,44.39,25.88,68.78,98.63,32.37
2010,25,2516003,Solânea,0.595,0.468,0.592,0.762,6.66,5.48,31.21,97.38,82.55,11.6,8.89,48.95,318.38,0.56,63.63,40.38,20.91,75.87,99.14,27.47
2010,25,2516102,Soledade,0.616,0.506,0.598,0.772,6.06,2.6,20.08,98.47,89.13,18.76,9.88,44.64,330.05,0.51,59.59,32.04,13.21,72.86,99.67,26.21
2010,25,2516151,Sossêgo,0.573,0.46,0.531,0.769,6.18,4.76,31.34,100.0,91.02,20.06,10.05,51.38,218.2,0.5,71.11,46.95,28.38,1.2,99.57,29.14
2010,25,2516201,Sousa,0.668,0.567,0.645,0.814,3.51,3.34,22.53,97.61,73.28,3.99,9.71,36.57,443.81,0.54,51.61,24.19,9.58,93.39,99.13,33.81
2010,25,2516300,Sumé,0.627,0.534,0.602,0.765,5.77,3.53,25.49,97.49,84.45,20.93,9.64,41.87,339.68,0.5,58.32,30.91,11.31,79.65,99.39,18.61
2010,25,2516409,Tacima,0.551,0.45,0.513,0.726,4.63,3.69,30.76,97.02,87.99,27.25,8.56,45.85,195.07,0.49,76.55,49.73,27.34,64.89,99.3,45.21
2010,25,2516508,Taperoá,0.578,0.456,0.564,0.749,4.68,4.66,28.22,96.81,81.14,16.18,8.14,49.9,267.88,0.48,65.02,37.33,17.92,66.23,99.23,30.1
2010,25,2516607,Tavares,0.586,0.462,0.56,0.777,6.36,4.07,30.95,98.35,84.41,7.99,8.79,45.27,260.75,0.52,66.91,41.15,24.22,59.06,99.81,26.58
2010,25,2516706,Teixeira,0.605,0.527,0.566,0.741,6.23,3.86,23.97,97.32,91.92,18.72,8.87,39.85,271.44,0.55,67.24,45.28,25.63,69.57,99.41,30.48
2010,25,2516755,Tenório,0.581,0.49,0.565,0.707,12.72,9.36,29.09,95.72,96.81,5.32,8.16,41.2,269.63,0.43,61.3,28.42,13.91,1.83,98.91,31.85
2010,25,2516805,Triunfo,0.609,0.501,0.578,0.78,6.25,5.03,28.54,98.83,93.65,21.06,8.65,40.24,292.24,0.49,58.66,33.88,19.83,75.37,99.38,34.27
2010,25,2516904,Uiraúna,0.636,0.528,0.612,0.797,6.27,5.1,26.73,97.84,80.82,8.17,9.48,39.28,361.37,0.54,58.2,28.46,14.62,84.41,99.66,27.89
2010,25,2517001,Umbuzeiro,0.584,0.514,0.545,0.712,6.09,6.66,35.17,99.41,88.99,11.49,9.56,43.72,237.25,0.54,71.04,47.97,27.1,23.9,99.04,33.67
2010,25,2517100,Várzea,0.707,0.714,0.619,0.8,2.01,0.88,13.3,99.4,98.05,25.94,10.34,25.75,377.4,0.4,42.47,21.01,6.76,79.15,98.41,22.65
2010,25,2517209,Vieirópolis,0.571,0.455,0.537,0.762,2.99,3.02,37.93,98.63,76.68,18.07,9.56,45.39,226.49,0.45,65.56,39.28,23.59,69.56,99.73,33.57
2010,25,2517407,Zabelê,0.623,0.587,0.567,0.725,2.82,1.75,22.99,97.4,88.79,20.05,10.77,36.99,272.94,0.43,61.19,32.71,12.76,80.03,99.32,22.64
2010,26,2600054,Abreu E Lima,0.679,0.632,0.625,0.791,3.53,2.35,10.15,97.17,89.19,26.17,10.01,23.6,390.4,0.45,46.99,20.2,6.99,96.57,99.99,26.74
2010,26,2600104,Afogados Da Ingazeira,0.657,0.565,0.623,0.807,3.96,3.26,23.12,97.28,82.32,17.15,9.67,36.72,386.56,0.56,56.98,31.66,16.09,84.92,99.78,21.65
2010,26,2600203,Afrânio,0.588,0.493,0.542,0.761,2.18,1.27,25.78,98.73,80.74,6.16,10.09,44.81,233.59,0.53,69.98,46.77,27.14,43.04,98.27,37.66
2010,26,2600302,Agrestina,0.592,0.47,0.581,0.76,7.64,5.01,32.35,96.36,91.92,20.11,8.78,50.43,297.02,0.48,61.08,33.9,15.31,82.68,99.65,27.24
2010,26,2600401,Água Preta,0.553,0.432,0.514,0.761,10.02,6.24,30.66,93.97,63.31,10.32,8.8,46.75,195.47,0.49,78.1,48.36,24.59,77.8,99.17,45.58
2010,26,2600500,Águas Belas,0.526,0.385,0.546,0.691,18.11,13.32,40.23,96.08,59.67,5.6,7.51,57.39,239.3,0.58,72.41,50.88,31.96,65.38,99.23,34.53
2010,26,2600609,Alagoinha,0.599,0.472,0.569,0.801,8.57,5.66,26.62,96.32,88.49,20.58,8.29,50.25,275.5,0.49,64.87,37.1,18.93,38.3,99.3,25.36
2010,26,2600708,Aliança,0.604,0.488,0.565,0.799,9.19,6.05,27.22,96.97,88.28,15.09,8.48,44.29,269.86,0.49,71.24,35.28,11.87,88.99,99.77,32.45
2010,26,2600807,Altinho,0.598,0.482,0.559,0.792,6.06,6.36,34.63,96.91,89.43,12.66,9.98,51.3,259.21,0.51,66.91,42.07,22.53,66.1,99.37,24.07
2010,26,2600906,Amaraji,0.58,0.454,0.575,0.748,8.97,5.25,30.92,96.59,73.74,16.31,8.9,50.26,286.59,0.5,67.92,37.0,11.07,86.88,99.26,34.03
2010,26,2601003,Angelim,0.572,0.448,0.555,0.751,9.43,5.77,33.4,96.36,85.02,16.07,8.57,50.81,253.26,0.58,70.9,48.55,27.85,74.85,99.45,28.31
